product,total_sales,date,region
pink morsel,1509.0,30/07/2018,east
pink morsel,1776.0,30/07/2018,west
pink morsel,1695.0,31/07/2018,north
pink morsel,1707.0,31/07/2018,south
pink morsel,1548.0,31/07/2018,east
pink morsel,1578.0,31/07/2018,west
pink morsel,1563.0,01/08/2018,north
pink morsel,1674.0,01/08/2018,south
pink morsel,1554.0,01/08/2018,east
pink morsel,1665.0,01/08/2018,west
pink morsel,1527.0,02/08/2018,north
pink morsel,1617.0,02/08/2018,south
pink morsel,1548.0,02/08/2018,east
pink morsel,1671.0,02/08/2018,west
pink morsel,1668.0,03/08/2018,north
pink morsel,1671.0,03/08/2018,south
pink morsel,1719.0,03/08/2018,east
pink morsel,1668.0,03/08/2018,west
pink morsel,1536.0,04/08/2018,north
pink morsel,1734.0,04/08/2018,south
pink morsel,1743.0,04/08/2018,east
pink morsel,1776.0,04/08/2018,west
pink morsel,1650.0,05/08/2018,north
pink morsel,1599.0,05/08/2018,south
pink morsel,1614.0,05/08/2018,east
pink morsel,1773.0,05/08/2018,west
pink morsel,1611.0,06/08/2018,north
pink morsel,1605.0,06/08/2018,south
pink morsel,1554.0,06/08/2018,east
pink morsel,1788.0,06/08/2018,west
pink morsel,1566.0,07/08/2018,north
pink morsel,1560.0,07/08/2018,south
pink morsel,1551.0,07/08/2018,east
pink morsel,1626.0,07/08/2018,west
pink morsel,1665.0,08/08/2018,north
pink morsel,1539.0,08/08/2018,south
pink morsel,1506.0,08/08/2018,east
pink morsel,1617.0,08/08/2018,west
pink morsel,1797.0,09/08/2018,north
pink morsel,1794.0,09/08/2018,south
pink morsel,1620.0,09/08/2018,east
pink morsel,1683.0,09/08/2018,west
pink morsel,1620.0,10/08/2018,north
pink morsel,1554.0,10/08/2018,south
pink morsel,1701.0,10/08/2018,east
pink morsel,1785.0,10/08/2018,west
pink morsel,1689.0,11/08/2018,north
pink morsel,1650.0,11/08/2018,south
pink morsel,1533.0,11/08/2018,east
pink morsel,1587.0,11/08/2018,west
pink morsel,1509.0,12/08/2018,north
pink morsel,1743.0,12/08/2018,south
pink morsel,1719.0,12/08/2018,east
pink morsel,1743.0,12/08/2018,west
pink morsel,1701.0,13/08/2018,north
pink morsel,1629.0,13/08/2018,south
pink morsel,1638.0,13/08/2018,east
pink morsel,1611.0,13/08/2018,west
pink morsel,1623.0,14/08/2018,north
pink morsel,1635.0,14/08/2018,south
pink morsel,1716.0,14/08/2018,east
pink morsel,1707.0,14/08/2018,west
pink morsel,1602.0,15/08/2018,north
pink morsel,1542.0,15/08/2018,south
pink morsel,1800.0,15/08/2018,east
pink morsel,1734.0,15/08/2018,west
pink morsel,1788.0,16/08/2018,north
pink morsel,1614.0,16/08/2018,south
pink morsel,1743.0,16/08/2018,east
pink morsel,1770.0,16/08/2018,west
pink morsel,1776.0,17/08/2018,north
pink morsel,1713.0,17/08/2018,south
pink morsel,1623.0,17/08/2018,east
pink morsel,1752.0,17/08/2018,west
pink morsel,1527.0,18/08/2018,north
pink morsel,1776.0,18/08/2018,south
pink morsel,1689.0,18/08/2018,east
pink morsel,1713.0,18/08/2018,west
pink morsel,1509.0,19/08/2018,north
pink morsel,1575.0,19/08/2018,south
pink morsel,1701.0,19/08/2018,east
pink morsel,1575.0,19/08/2018,west
pink morsel,1581.0,20/08/2018,north
pink morsel,1779.0,20/08/2018,south
pink morsel,1662.0,20/08/2018,east
pink morsel,1506.0,20/08/2018,west
pink morsel,1794.0,21/08/2018,north
pink morsel,1659.0,21/08/2018,south
pink morsel,1644.0,21/08/2018,east
pink morsel,1707.0,21/08/2018,west
pink morsel,1704.0,22/08/2018,north
pink morsel,1500.0,22/08/2018,south
pink morsel,1539.0,22/08/2018,east
pink morsel,1800.0,22/08/2018,west
pink morsel,1557.0,23/08/2018,north
pink morsel,1554.0,23/08/2018,south
pink morsel,1788.0,23/08/2018,east
pink morsel,1563.0,23/08/2018,west
pink morsel,1548.0,24/08/2018,north
pink morsel,1560.0,24/08/2018,south
pink morsel,1734.0,24/08/2018,east
pink morsel,1644.0,24/08/2018,west
pink morsel,1629.0,25/08/2018,north
pink morsel,1677.0,25/08/2018,south
pink morsel,1764.0,25/08/2018,east
pink morsel,1515.0,25/08/2018,west
pink morsel,1542.0,26/08/2018,north
pink morsel,1545.0,26/08/2018,south
pink morsel,1668.0,26/08/2018,east
pink morsel,1584.0,26/08/2018,west
pink morsel,1605.0,27/08/2018,north
pink morsel,1740.0,27/08/2018,south
pink morsel,1602.0,27/08/2018,east
pink morsel,1509.0,27/08/2018,west
pink morsel,1566.0,28/08/2018,north
pink morsel,1680.0,28/08/2018,south
pink morsel,1656.0,28/08/2018,east
pink morsel,1722.0,28/08/2018,west
pink morsel,1662.0,29/08/2018,north
pink morsel,1794.0,29/08/2018,south
pink morsel,1734.0,29/08/2018,east
pink morsel,1647.0,29/08/2018,west
pink morsel,1635.0,30/08/2018,north
pink morsel,1743.0,30/08/2018,south
pink morsel,1665.0,30/08/2018,east
pink morsel,1770.0,30/08/2018,west
pink morsel,1749.0,31/08/2018,north
pink morsel,1695.0,31/08/2018,south
pink morsel,1644.0,31/08/2018,east
pink morsel,1602.0,31/08/2018,west
pink morsel,1560.0,01/09/2018,north
pink morsel,1500.0,01/09/2018,south
pink morsel,1719.0,01/09/2018,east
pink morsel,1557.0,01/09/2018,west
pink morsel,1527.0,02/09/2018,north
pink morsel,1653.0,02/09/2018,south
pink morsel,1506.0,02/09/2018,east
pink morsel,1575.0,02/09/2018,west
pink morsel,1749.0,03/09/2018,north
pink morsel,1770.0,03/09/2018,south
pink morsel,1674.0,03/09/2018,east
pink morsel,1650.0,03/09/2018,west
pink morsel,1794.0,04/09/2018,north
pink morsel,1509.0,04/09/2018,south
pink morsel,1785.0,04/09/2018,east
pink morsel,1539.0,04/09/2018,west
pink morsel,1731.0,05/09/2018,north
pink morsel,1617.0,05/09/2018,south
pink morsel,1656.0,05/09/2018,east
pink morsel,1599.0,05/09/2018,west
pink morsel,1713.0,06/09/2018,north
pink morsel,1506.0,06/09/2018,south
pink morsel,1758.0,06/09/2018,east
pink morsel,1650.0,06/09/2018,west
pink morsel,1791.0,07/09/2018,north
pink morsel,1623.0,07/09/2018,south
pink morsel,1776.0,07/09/2018,east
pink morsel,1653.0,07/09/2018,west
pink morsel,1659.0,08/09/2018,north
pink morsel,1755.0,08/09/2018,south
pink morsel,1533.0,08/09/2018,east
pink morsel,1557.0,08/09/2018,west
pink morsel,1527.0,09/09/2018,north
pink morsel,1614.0,09/09/2018,south
pink morsel,1638.0,09/09/2018,east
pink morsel,1704.0,09/09/2018,west
pink morsel,1650.0,10/09/2018,north
pink morsel,1656.0,10/09/2018,south
pink morsel,1782.0,10/09/2018,east
pink morsel,1527.0,10/09/2018,west
pink morsel,1578.0,11/09/2018,north
pink morsel,1767.0,11/09/2018,south
pink morsel,1749.0,11/09/2018,east
pink morsel,1524.0,11/09/2018,west
pink morsel,1719.0,12/09/2018,north
pink morsel,1695.0,12/09/2018,south
pink morsel,1740.0,12/09/2018,east
pink morsel,1533.0,12/09/2018,west
pink morsel,1653.0,13/09/2018,north
pink morsel,1560.0,13/09/2018,south
pink morsel,1677.0,13/09/2018,east
pink morsel,1539.0,13/09/2018,west
pink morsel,1713.0,14/09/2018,north
pink morsel,1554.0,14/09/2018,south
pink morsel,1743.0,14/09/2018,east
pink morsel,1701.0,14/09/2018,west
pink morsel,1587.0,15/09/2018,north
pink morsel,1512.0,15/09/2018,south
pink morsel,1698.0,15/09/2018,east
pink morsel,1746.0,15/09/2018,west
pink morsel,1554.0,16/09/2018,north
pink morsel,1554.0,16/09/2018,south
pink morsel,1782.0,16/09/2018,east
pink morsel,1782.0,16/09/2018,west
pink morsel,1764.0,17/09/2018,north
pink morsel,1620.0,17/09/2018,south
pink morsel,1545.0,17/09/2018,east
pink morsel,1722.0,17/09/2018,west
pink morsel,1503.0,18/09/2018,north
pink morsel,1530.0,18/09/2018,south
pink morsel,1737.0,18/09/2018,east
pink morsel,1692.0,18/09/2018,west
pink morsel,1542.0,19/09/2018,north
pink morsel,1758.0,19/09/2018,south
pink morsel,1779.0,19/09/2018,east
pink morsel,1593.0,19/09/2018,west
pink morsel,1686.0,20/09/2018,north
pink morsel,1749.0,20/09/2018,south
pink morsel,1662.0,20/09/2018,east
pink morsel,1569.0,20/09/2018,west
pink morsel,1590.0,21/09/2018,north
pink morsel,1665.0,21/09/2018,south
pink morsel,1716.0,21/09/2018,east
pink morsel,1704.0,21/09/2018,west
pink morsel,1632.0,22/09/2018,north
pink morsel,1581.0,22/09/2018,south
pink morsel,1758.0,22/09/2018,east
pink morsel,1641.0,22/09/2018,west
pink morsel,1731.0,23/09/2018,north
pink morsel,1677.0,23/09/2018,south
pink morsel,1728.0,23/09/2018,east
pink morsel,1755.0,23/09/2018,west
pink morsel,1611.0,24/09/2018,north
pink morsel,1593.0,24/09/2018,south
pink morsel,1797.0,24/09/2018,east
pink morsel,1560.0,24/09/2018,west
pink morsel,1530.0,25/09/2018,north
pink morsel,1770.0,25/09/2018,south
pink morsel,1611.0,25/09/2018,east
pink morsel,1701.0,25/09/2018,west
pink morsel,1617.0,26/09/2018,north
pink morsel,1515.0,26/09/2018,south
pink morsel,1713.0,26/09/2018,east
pink morsel,1500.0,26/09/2018,west
pink morsel,1632.0,27/09/2018,north
pink morsel,1713.0,27/09/2018,south
pink morsel,1743.0,27/09/2018,east
pink morsel,1587.0,27/09/2018,west
pink morsel,1749.0,28/09/2018,north
pink morsel,1533.0,28/09/2018,south
pink morsel,1653.0,28/09/2018,east
pink morsel,1512.0,28/09/2018,west
pink morsel,1518.0,29/09/2018,north
pink morsel,1623.0,29/09/2018,south
pink morsel,1701.0,29/09/2018,east
pink morsel,1596.0,29/09/2018,west
pink morsel,1746.0,30/09/2018,north
pink morsel,1536.0,30/09/2018,south
pink morsel,1659.0,30/09/2018,east
pink morsel,1524.0,30/09/2018,west
pink morsel,1782.0,01/10/2018,north
pink morsel,1632.0,01/10/2018,south
pink morsel,1755.0,01/10/2018,east
pink morsel,1650.0,01/10/2018,west
pink morsel,1680.0,02/10/2018,north
pink morsel,1701.0,02/10/2018,south
pink morsel,1800.0,02/10/2018,east
pink morsel,1740.0,02/10/2018,west
pink morsel,1563.0,03/10/2018,north
pink morsel,1788.0,03/10/2018,south
pink morsel,1536.0,03/10/2018,east
pink morsel,1764.0,03/10/2018,west
pink morsel,1512.0,04/10/2018,north
pink morsel,1560.0,04/10/2018,south
pink morsel,1626.0,04/10/2018,east
pink morsel,1797.0,04/10/2018,west
pink morsel,1779.0,05/10/2018,north
pink morsel,1683.0,05/10/2018,south
pink morsel,1713.0,05/10/2018,east
pink morsel,1794.0,05/10/2018,west
pink morsel,1584.0,06/10/2018,north
pink morsel,1647.0,06/10/2018,south
pink morsel,1596.0,06/10/2018,east
pink morsel,1515.0,06/10/2018,west
pink morsel,1533.0,07/10/2018,north
pink morsel,1608.0,07/10/2018,south
pink morsel,1794.0,07/10/2018,east
pink morsel,1578.0,07/10/2018,west
pink morsel,1701.0,08/10/2018,north
pink morsel,1617.0,08/10/2018,south
pink morsel,1779.0,08/10/2018,east
pink morsel,1785.0,08/10/2018,west
pink morsel,1680.0,09/10/2018,north
pink morsel,1590.0,09/10/2018,south
pink morsel,1551.0,09/10/2018,east
pink morsel,1587.0,09/10/2018,west
pink morsel,1749.0,10/10/2018,north
pink morsel,1701.0,10/10/2018,south
pink morsel,1599.0,10/10/2018,east
pink morsel,1506.0,10/10/2018,west
pink morsel,1596.0,11/10/2018,north
pink morsel,1800.0,11/10/2018,south
pink morsel,1749.0,11/10/2018,east
pink morsel,1674.0,11/10/2018,west
pink morsel,1782.0,12/10/2018,north
pink morsel,1647.0,12/10/2018,south
pink morsel,1542.0,12/10/2018,east
pink morsel,1656.0,12/10/2018,west
pink morsel,1581.0,13/10/2018,north
pink morsel,1713.0,13/10/2018,south
pink morsel,1722.0,13/10/2018,east
pink morsel,1686.0,13/10/2018,west
pink morsel,1728.0,14/10/2018,north
pink morsel,1755.0,14/10/2018,south
pink morsel,1503.0,14/10/2018,east
pink morsel,1602.0,14/10/2018,west
pink morsel,1605.0,15/10/2018,north
pink morsel,1719.0,15/10/2018,south
pink morsel,1548.0,15/10/2018,east
pink morsel,1626.0,15/10/2018,west
pink morsel,1551.0,16/10/2018,north
pink morsel,1662.0,16/10/2018,south
pink morsel,1650.0,16/10/2018,east
pink morsel,1788.0,16/10/2018,west
pink morsel,1536.0,17/10/2018,north
pink morsel,1551.0,17/10/2018,south
pink morsel,1656.0,17/10/2018,east
pink morsel,1644.0,17/10/2018,west
pink morsel,1692.0,18/10/2018,north
pink morsel,1518.0,18/10/2018,south
pink morsel,1509.0,18/10/2018,east
pink morsel,1674.0,18/10/2018,west
pink morsel,1521.0,19/10/2018,north
pink morsel,1632.0,19/10/2018,south
pink morsel,1794.0,19/10/2018,east
pink morsel,1689.0,19/10/2018,west
pink morsel,1692.0,20/10/2018,north
pink morsel,1662.0,20/10/2018,south
pink morsel,1776.0,20/10/2018,east
pink morsel,1710.0,20/10/2018,west
pink morsel,1569.0,21/10/2018,north
pink morsel,1704.0,21/10/2018,south
pink morsel,1767.0,21/10/2018,east
pink morsel,1767.0,21/10/2018,west
pink morsel,1542.0,22/10/2018,north
pink morsel,1707.0,22/10/2018,south
pink morsel,1578.0,22/10/2018,east
pink morsel,1521.0,22/10/2018,west
pink morsel,1764.0,23/10/2018,north
pink morsel,1683.0,23/10/2018,south
pink morsel,1602.0,23/10/2018,east
pink morsel,1755.0,23/10/2018,west
pink morsel,1650.0,24/10/2018,north
pink morsel,1629.0,24/10/2018,south
pink morsel,1692.0,24/10/2018,east
pink morsel,1542.0,24/10/2018,west
pink morsel,1629.0,25/10/2018,north
pink morsel,1587.0,25/10/2018,south
pink morsel,1635.0,25/10/2018,east
pink morsel,1653.0,25/10/2018,west
pink morsel,1596.0,26/10/2018,north
pink morsel,1524.0,26/10/2018,south
pink morsel,1545.0,26/10/2018,east
pink morsel,1707.0,26/10/2018,west
pink morsel,1509.0,27/10/2018,north
pink morsel,1509.0,27/10/2018,south
pink morsel,1686.0,27/10/2018,east
pink morsel,1785.0,27/10/2018,west
pink morsel,1635.0,28/10/2018,north
pink morsel,1752.0,28/10/2018,south
pink morsel,1785.0,28/10/2018,east
pink morsel,1755.0,28/10/2018,west
pink morsel,1707.0,29/10/2018,north
pink morsel,1701.0,29/10/2018,south
pink morsel,1599.0,29/10/2018,east
pink morsel,1782.0,29/10/2018,west
pink morsel,1677.0,30/10/2018,north
pink morsel,1719.0,30/10/2018,south
pink morsel,1530.0,30/10/2018,east
pink morsel,1776.0,30/10/2018,west
pink morsel,1674.0,31/10/2018,north
pink morsel,1641.0,31/10/2018,south
pink morsel,1596.0,31/10/2018,east
pink morsel,1506.0,31/10/2018,west
pink morsel,1692.0,01/11/2018,north
pink morsel,1623.0,01/11/2018,south
pink morsel,1593.0,01/11/2018,east
pink morsel,1551.0,01/11/2018,west
pink morsel,1728.0,02/11/2018,north
pink morsel,1608.0,02/11/2018,south
pink morsel,1530.0,02/11/2018,east
pink morsel,1791.0,02/11/2018,west
pink morsel,1704.0,03/11/2018,north
pink morsel,1653.0,03/11/2018,south
pink morsel,1548.0,03/11/2018,east
pink morsel,1626.0,03/11/2018,west
pink morsel,1695.0,04/11/2018,north
pink morsel,1590.0,04/11/2018,south
pink morsel,1530.0,04/11/2018,east
pink morsel,1644.0,04/11/2018,west
pink morsel,1611.0,05/11/2018,north
pink morsel,1617.0,05/11/2018,south
pink morsel,1776.0,05/11/2018,east
pink morsel,1641.0,05/11/2018,west
pink morsel,1740.0,06/11/2018,north
pink morsel,1590.0,06/11/2018,south
pink morsel,1773.0,06/11/2018,east
pink morsel,1641.0,06/11/2018,west
pink morsel,1527.0,07/11/2018,north
pink morsel,1755.0,07/11/2018,south
pink morsel,1650.0,07/11/2018,east
pink morsel,1593.0,07/11/2018,west
pink morsel,1548.0,08/11/2018,north
pink morsel,1623.0,08/11/2018,south
pink morsel,1500.0,08/11/2018,east
pink morsel,1569.0,08/11/2018,west
pink morsel,1647.0,09/11/2018,north
pink morsel,1662.0,09/11/2018,south
pink morsel,1710.0,09/11/2018,east
pink morsel,1719.0,09/11/2018,west
pink morsel,1590.0,10/11/2018,north
pink morsel,1539.0,10/11/2018,south
pink morsel,1566.0,10/11/2018,east
pink morsel,1770.0,10/11/2018,west
pink morsel,1722.0,11/11/2018,north
pink morsel,1524.0,11/11/2018,south
pink morsel,1641.0,11/11/2018,east
pink morsel,1662.0,11/11/2018,west
pink morsel,1716.0,12/11/2018,north
pink morsel,1611.0,12/11/2018,south
pink morsel,1569.0,12/11/2018,east
pink morsel,1797.0,12/11/2018,west
pink morsel,1698.0,13/11/2018,north
pink morsel,1581.0,13/11/2018,south
pink morsel,1776.0,13/11/2018,east
pink morsel,1644.0,13/11/2018,west
pink morsel,1563.0,14/11/2018,north
pink morsel,1707.0,14/11/2018,south
pink morsel,1533.0,14/11/2018,east
pink morsel,1572.0,14/11/2018,west
pink morsel,1623.0,15/11/2018,north
pink morsel,1698.0,15/11/2018,south
pink morsel,1521.0,15/11/2018,east
pink morsel,1707.0,15/11/2018,west
pink morsel,1587.0,16/11/2018,north
pink morsel,1776.0,16/11/2018,south
pink morsel,1662.0,16/11/2018,east
pink morsel,1578.0,16/11/2018,west
pink morsel,1554.0,17/11/2018,north
pink morsel,1515.0,17/11/2018,south
pink morsel,1602.0,17/11/2018,east
pink morsel,1557.0,17/11/2018,west
pink morsel,1521.0,18/11/2018,north
pink morsel,1740.0,18/11/2018,south
pink morsel,1617.0,18/11/2018,east
pink morsel,1647.0,18/11/2018,west
pink morsel,1551.0,19/11/2018,north
pink morsel,1500.0,19/11/2018,south
pink morsel,1725.0,19/11/2018,east
pink morsel,1563.0,19/11/2018,west
pink morsel,1791.0,20/11/2018,north
pink morsel,1578.0,20/11/2018,south
pink morsel,1632.0,20/11/2018,east
pink morsel,1674.0,20/11/2018,west
pink morsel,1617.0,21/11/2018,north
pink morsel,1509.0,21/11/2018,south
pink morsel,1644.0,21/11/2018,east
pink morsel,1542.0,21/11/2018,west
pink morsel,1650.0,22/11/2018,north
pink morsel,1758.0,22/11/2018,south
pink morsel,1710.0,22/11/2018,east
pink morsel,1737.0,22/11/2018,west
pink morsel,1779.0,23/11/2018,north
pink morsel,1743.0,23/11/2018,south
pink morsel,1560.0,23/11/2018,east
pink morsel,1719.0,23/11/2018,west
pink morsel,1689.0,24/11/2018,north
pink morsel,1605.0,24/11/2018,south
pink morsel,1683.0,24/11/2018,east
pink morsel,1518.0,24/11/2018,west
pink morsel,1665.0,25/11/2018,north
pink morsel,1671.0,25/11/2018,south
pink morsel,1704.0,25/11/2018,east
pink morsel,1731.0,25/11/2018,west
pink morsel,1653.0,26/11/2018,north
pink morsel,1542.0,26/11/2018,south
pink morsel,1659.0,26/11/2018,east
pink morsel,1650.0,26/11/2018,west
pink morsel,1773.0,27/11/2018,north
pink morsel,1647.0,27/11/2018,south
pink morsel,1725.0,27/11/2018,east
pink morsel,1644.0,27/11/2018,west
pink morsel,1767.0,28/11/2018,north
pink morsel,1728.0,28/11/2018,south
pink morsel,1719.0,28/11/2018,east
pink morsel,1677.0,28/11/2018,west
pink morsel,1686.0,29/11/2018,north
pink morsel,1527.0,29/11/2018,south
pink morsel,1689.0,29/11/2018,east
pink morsel,1686.0,29/11/2018,west
pink morsel,1641.0,30/11/2018,north
pink morsel,1665.0,30/11/2018,south
pink morsel,1755.0,30/11/2018,east
pink morsel,1551.0,30/11/2018,west
pink morsel,1665.0,01/12/2018,north
pink morsel,1527.0,01/12/2018,south
pink morsel,1536.0,01/12/2018,east
pink morsel,1656.0,01/12/2018,west
pink morsel,1563.0,02/12/2018,north
pink morsel,1554.0,02/12/2018,south
pink morsel,1602.0,02/12/2018,east
pink morsel,1737.0,02/12/2018,west
pink morsel,1506.0,03/12/2018,north
pink morsel,1755.0,03/12/2018,south
pink morsel,1572.0,03/12/2018,east
pink morsel,1608.0,03/12/2018,west
pink morsel,1722.0,04/12/2018,north
pink morsel,1788.0,04/12/2018,south
pink morsel,1788.0,04/12/2018,east
pink morsel,1587.0,04/12/2018,west
pink morsel,1677.0,05/12/2018,north
pink morsel,1725.0,05/12/2018,south
pink morsel,1731.0,05/12/2018,east
pink morsel,1518.0,05/12/2018,west
pink morsel,1737.0,06/12/2018,north
pink morsel,1797.0,06/12/2018,south
pink morsel,1662.0,06/12/2018,east
pink morsel,1662.0,06/12/2018,west
pink morsel,1716.0,07/12/2018,north
pink morsel,1596.0,07/12/2018,south
pink morsel,1653.0,07/12/2018,east
pink morsel,1635.0,07/12/2018,west
pink morsel,1782.0,08/12/2018,north
pink morsel,1773.0,08/12/2018,south
pink morsel,1755.0,08/12/2018,east
pink morsel,1719.0,08/12/2018,west
pink morsel,1737.0,09/12/2018,north
pink morsel,1548.0,09/12/2018,south
pink morsel,1665.0,09/12/2018,east
pink morsel,1659.0,09/12/2018,west
pink morsel,1659.0,10/12/2018,north
pink morsel,1575.0,10/12/2018,south
pink morsel,1509.0,10/12/2018,east
pink morsel,1767.0,10/12/2018,west
pink morsel,1509.0,11/12/2018,north
pink morsel,1527.0,11/12/2018,south
pink morsel,1575.0,11/12/2018,east
pink morsel,1620.0,11/12/2018,west
pink morsel,1623.0,12/12/2018,north
pink morsel,1623.0,12/12/2018,south
pink morsel,1773.0,12/12/2018,east
pink morsel,1743.0,12/12/2018,west
pink morsel,1719.0,13/12/2018,north
pink morsel,1782.0,13/12/2018,south
pink morsel,1713.0,13/12/2018,east
pink morsel,1593.0,13/12/2018,west
pink morsel,1716.0,14/12/2018,north
pink morsel,1686.0,14/12/2018,south
pink morsel,1569.0,14/12/2018,east
pink morsel,1704.0,14/12/2018,west
pink morsel,1554.0,15/12/2018,north
pink morsel,1545.0,15/12/2018,south
pink morsel,1587.0,15/12/2018,east
pink morsel,1800.0,15/12/2018,west
pink morsel,1635.0,16/12/2018,north
pink morsel,1620.0,16/12/2018,south
pink morsel,1800.0,16/12/2018,east
pink morsel,1641.0,16/12/2018,west
pink morsel,1635.0,17/12/2018,north
pink morsel,1527.0,17/12/2018,south
pink morsel,1626.0,17/12/2018,east
pink morsel,1716.0,17/12/2018,west
pink morsel,1755.0,18/12/2018,north
pink morsel,1755.0,18/12/2018,south
pink morsel,1605.0,18/12/2018,east
pink morsel,1779.0,18/12/2018,west
pink morsel,1566.0,19/12/2018,north
pink morsel,1566.0,19/12/2018,south
pink morsel,1797.0,19/12/2018,east
